step,rebuild_triggered,last_true_target,prediction,error,threshold,feature_MLUT4_AIA792101B,feature_MLUT4_TE-252D,feature_MLUT4_FIC-231B,feature_MLUT4_AT-232A,feature_MLUT4_TE-252F,feature_MLUT4_FIC-231C,feature_MLUT4_PIC-233,feature_MLUT4_TE-252G,feature_MLUT4_TE-252I,feature_前爐SOx濃度,feature_鈣硫比,feature_MLUT4_FIC-231A,feature_MLUT4_IT-E7925B,feature_MLUT4_FIC-233,feature_MLUT4_ZT-232,feature_MLUT4_FT-792020,feature_MLUT4_IT-E7925A,feature_MLUT4_TE-251A,feature_MLUT4_PDT-232,feature_MLUT4_TE-251G,feature_MLUT4_FQ-205,feature_MLUT4_TE-251D,feature_MLUT4_TE-251F,feature_MLUT4_TE-251H,feature_MLUT4_RQ-2BTLS,feature_prev_target,feature_0
744,True,0.8810880383646599,0.885441780090332,0.00509450825094071,0.004831442168283617,4.818406105221722,959.9101635930956,11.70480358352431,238.4108438234518,924.0,12.40113456798228,973.9999305859499,908.3055834535647,919.4308362333375,587.2419665195562,3.667847373885703,17.36614862839441,15.62154761521282,202.4581521955343,16.39999961853027,14235.33312397763,12.68257584044263,914.1542443237313,99.30796913636895,919.2098656023409,379.6743116653175,928.2835346991084,918.7388471287501,964.8451575116903,3.810247660022719,0.8851846035916215,
745,False,0.8855577797463555,0.8870505690574646,0.00011599965602349105,0.00011599965602349105,4.820914451251491,959.6873577213616,11.70475373415966,239.3743382139968,924.0,12.40104000859723,973.498056430835,908.2369068447742,919.0,588.335452330543,3.658155303166704,17.3712509062548,15.55552146657224,202.4134186317726,16.39999961853027,14176.14974780265,12.67594536674106,914.079269109835,98.96295517046936,919.0896704025192,379.6174725077178,928.3321294254025,918.4420784777087,964.9333184842651,3.799999952316284,0.8853405504863687,
746,True,0.8924537577105232,0.8879106044769287,0.005403188653058555,0.004874469753355049,4.82342279728126,959.5031715711984,11.704703884795,242.368534707438,924.0,12.40094544921218,972.5175040921183,908.1682302359837,919.0,591.8810276655717,3.658226772904109,17.37635318411519,15.496669609602,199.4456457088037,16.39999961853027,14168.53805224667,12.64820730095409,914.0042938959389,96.79574782640717,918.9694752026975,380.1407571657724,928.4735972902745,918.1054940153239,965.0928929728996,3.799999952316284,0.8883130945898113,
747,False,0.8992384317547223,0.8873018026351929,0.011327827277793578,0.011327827277793578,4.825931143311029,959.447836743876,11.70465403543035,244.0544538302713,924.0,12.40085088982713,971.5369517534016,908.099553627193,919.0,593.5003284158631,3.658193573115006,17.38145546197558,15.46175414923355,197.5404588242999,16.39999961853027,14211.47317087514,12.62046923516712,913.9293186820425,97.56324828466941,918.8491828315446,379.8097700755549,928.6221211727288,918.2088755896893,965.2578930887139,3.799999952316284,0.8928786928557242,
748,True,0.9017997903459494,0.8947919011116028,0.0144979877107565,0.014180971667460207,4.828439489340798,959.4028334573507,11.7046041860657,243.5345203598737,924.0,12.40075633044208,971.4455318239446,908.030964242429,919.0,593.873982667156,3.658160366490465,17.38655773983598,15.42875795405052,196.9960401124759,16.39999961853027,14184.24697156165,12.59273116938015,913.8543434681466,98.07793620497361,918.7148994898616,379.6862714909724,928.7706450551834,918.4677378754274,965.3825193050201,3.799999952316284,0.8966067377312842,
749,False,0.897792699358741,0.8946312665939331,0.00300079824713817,0.00300079824713817,4.830947835370566,959.3578301708251,11.70455433670105,241.5938884502444,924.0,12.40066177105703,971.9977276758111,908.0,919.0,593.4886238633253,3.658127160468773,17.39166001769637,15.39576175886748,198.820462464069,16.39999961853027,14155.49129355602,12.56499310359318,913.7793682542502,99.23300203524579,918.5706572568215,379.6949209502553,928.8751114938581,918.7281181742883,965.3624458417374,3.799999952316284,0.897102340225562,
750,True,0.8915714699368245,0.8932850360870361,0.003059796657108649,0.003053896816111601,4.833456181400335,959.3128268842996,11.70450448733639,238.2319264737101,924.0,12.40056721167198,972.0,908.0,919.0,590.6503319961847,3.639873944244716,17.39676229555677,15.36276556368445,199.2434110605789,16.39999961853027,14194.3272923628,12.53725503780621,913.704393040354,100.7696756170152,918.4264150237816,380.1029029447378,928.8161899477291,919.0318720871185,965.3294416107099,3.781073144792553,0.8947910402246476,
751,False,0.883017981246634,0.8797508478164673,0.010267054840402134,0.010267054840402134,4.835964527430104,959.2678235977744,11.70445463797174,234.9638067721285,924.0,12.40047265228693,972.0,908.0,919.0,588.7228242028763,3.586736993721364,17.40186457341716,15.32976936850142,199.7120414459507,16.39999961853027,14230.45478875178,12.50985838792759,913.6294178264579,98.15532238365599,918.2821727907416,380.4109146907286,928.7419277732494,919.3555071344788,965.2964373796822,3.725908708388961,0.8898711867827657,
752,False,0.8770975544949872,0.878248393535614,0.0026532933214801213,0.009505678688509933,4.838472873459873,959.2228203112488,11.70440478860709,233.5890010460212,924.0,12.40037809290187,972.0,908.0,919.0,591.0059045396742,3.667366851479902,17.40696685127755,15.32626673592995,199.6793678110362,16.39999961853027,14200.71510253047,12.5,913.5544426125616,97.96428744176072,918.2766474235721,380.2948019153946,928.6676655987692,919.6791421818394,965.2634331486548,3.809701727344881,0.8845332029254075,
753,False,0.87150497590036,0.8781560659408569,0.00674341763525399,0.009562327399372506,4.840981219489641,959.1778170247235,11.70435493924244,233.7000521188216,924.0,12.40028353351682,972.3561338654899,908.0,919.0,592.4410760360379,3.729679531387075,17.41206912913795,15.44498147522246,200.9660846989285,16.39999961853027,14227.35918103769,12.5,913.4794673986655,98.12735019535441,918.4521238543672,380.6349068958503,928.5433990223028,920.0027772292,965.230428917627,3.874468004804998,0.8790888262608123,
754,False,0.8741458837627606,0.8779398202896118,0.004010182178096344,0.009209963678857692,4.84348956551941,959.1328137381981,11.70430508987778,233.6722439268015,924.0021275238518,12.40018897413177,972.9862153776742,908.0,919.0,592.3976679605302,3.666430755949327,17.41717140699834,15.57704681171623,201.5344913325218,16.39999961853027,14191.75456142149,12.5,913.4044921847692,99.15808043482707,918.628376581727,380.8985076141869,928.2048195791829,920.3264122765606,965.1615370895619,3.808798444494748,0.8770232158950204,
755,False,0.8745911874477332,0.8778669834136963,0.003348632841878585,0.008857599958342876,4.845997911549178,959.0878104516727,11.70425524051313,234.2693425112006,924.5491214080332,12.40009441474672,972.6761069484761,908.0,919.0,592.3417055124881,3.657927936997539,17.42227368485873,15.67971940147475,200.1552983436508,16.39999961853027,14199.80932585469,12.5,913.329516970873,100.465376833453,918.8046293090867,380.8130304647131,927.8417913695627,920.6500473239212,964.9330552421983,3.799999952316284,0.8760068934974612,
756,False,0.8767326992170419,0.8780595064163208,0.0011342841966544004,0.008505236237828062,4.848506257578947,959.0428071651473,11.70420539114848,235.3687717631883,925.0,12.39999985536167,972.0210938266703,908.0,918.6920698002195,593.0342536672408,3.657894735195334,17.42737596271913,15.64707782387573,198.3102477574222,16.39999961853027,14214.02475323715,12.5,913.2545417569767,101.1207877689161,918.9808820364467,381.5630281449145,927.532293699,920.9736823712817,964.6855060494642,3.799999952316284,0.8763102010553597,
757,False,0.8775190074181914,0.8782129287719727,0.0005404989981293573,0.00815287251731325,4.851014603608716,959.024463357802,11.70415554178383,235.8000030517578,925.0,12.39990529597662,972.2927068365641,908.0,918.0253313228274,594.2224791406014,3.657861533995846,17.43247824057952,15.59757169773606,197.7935481813903,16.39999961853027,14235.03988866491,12.5,913.1141702975823,100.0257888409209,919.1571347638067,381.4903645514638,927.4790447381611,921.2973174186424,964.4379568567299,3.799999952316284,0.8768153501551691,
758,False,0.879221737924006,0.878349244594574,0.0010088091520333853,0.007800508796798432,4.853522949638485,959.1384729029296,11.70410569241917,236.4712053423892,925.0,12.39981073659157,972.6922904015282,908.0,918.0,595.2888526050058,3.65782833339906,17.43758051843992,15.54806557159639,199.0797247545933,16.39999961853027,14179.72037752138,12.5,912.8257944978199,98.65543901769655,919.337230802377,381.4216842670053,927.459247592431,921.6209524660028,964.1928091860267,3.799999952316284,0.8778209575482115,
759,False,0.8858124997686913,0.8906871676445007,0.007463255174117278,0.00802401510737425,4.856031295668253,959.2705028584596,11.70405584305452,237.8780407731285,925.0,12.39971617720652,971.771966701384,908.0271367262387,917.7107988717402,595.4265206988922,3.657795133404959,17.44268279630031,15.49856081664408,198.8800110387218,16.39999961853027,14192.17818150252,12.5,912.6030319138242,99.188223296085,919.5288725721882,381.8538595684646,927.4394504467007,921.8864910193606,963.96004527435,3.799999952316284,0.8811605497963093,
760,False,0.8914844114028968,0.8928793668746948,0.0007972437583960712,0.007743635140745763,4.858539641698022,959.381416655724,11.70400599368987,238.6950204170767,925.3665073893624,12.39962161782147,970.7917345763062,908.14753124809,916.9444819815092,595.6087659465768,3.657761934013528,17.44778507416071,15.44906340048076,197.0245559569613,16.39999961853027,14224.20034040442,12.5,912.5654722946362,100.2718298038355,919.6585375725268,381.4906964099621,927.4196533009706,921.8771530259321,963.7290409675668,3.799999952316284,0.8854747969391749,
761,False,0.8948676796324163,0.8949568867683411,0.0019883127577214887,0.007463255174117278,4.861047987727791,959.3747961775662,11.70395614432522,238.6999969482422,925.8943363673394,12.39952705843642,970.5162844654056,908.2757524286483,916.9000244140625,596.7779487184008,3.645406212780113,17.4528873520211,15.39956707045255,196.7949382952189,16.39999961853027,14204.83218144454,12.5,912.537466358335,100.2830450529385,919.5398352754592,381.1749932904519,927.3512109524967,921.7209616685143,963.4798989135518,3.787198132364168,0.8893999965269658,
762,False,0.8920521342779238,0.8949148058891296,0.0029047524904172173,0.0073912714202309495,4.863556333757559,959.3500383088427,11.70390629496056,239.0379270371436,925.9000244140625,12.39943249905137,971.8947177939583,908.3723650998978,916.7006523368482,598.1048833751245,3.573421264622096,17.45798962988149,15.35007074042434,198.3765979349535,16.39999961853027,14207.22191287143,12.5,912.5094604220342,98.38679069456484,919.3956095315822,381.6649269644462,927.0005998039817,921.7673051281156,963.1255479985754,3.712446948540716,0.8905083005851349,
763,False,0.889615534153033,0.8951219916343689,0.005299271736096678,0.007319287666344621,4.866064679787328,959.3252804401191,11.70385644559591,239.9507431363215,925.9000244140625,12.39933793966632,971.5828998577206,908.3009101692912,916.053388655598,599.4377078071095,3.561408157951554,17.46309190774188,15.3261612456223,200.7139197754093,16.39999961853027,14219.21874076234,12.5,912.481454485733,97.64148846026237,919.2513837877048,381.0000160027345,926.604541352311,921.7107486910788,962.754251698432,3.700000047683716,0.8901352216757388,
764,False,0.8948558671341277,0.8956657648086548,0.00026612450024121603,0.007247303912458292,4.868573025817097,959.2750278622964,11.70380659623126,240.6423387391906,925.9000244140625,12.39924338028127,970.3284728305318,908.2047574163978,916.0,600.6074915827184,3.561375834574573,17.46819418560228,15.4631238818561,200.0656081905452,16.39999961853027,14222.47424401751,12.5,912.453448549432,97.43556911533611,919.102284343473,380.6553164932135,926.2084829006404,921.45645922877,962.3829553982889,3.700000047683716,0.8921079361461013,
765,False,0.900213226256006,0.8952497839927673,0.0045474614473511865,0.007175320158571963,4.871081371846866,959.0577857169135,11.70375674686661,241.3360625048011,925.9000244140625,12.39914882089622,970.9262776108199,908.1086046635044,916.0,600.6731187672166,3.56134351178432,17.47329646346267,15.62816222526761,198.3573377109161,16.39999961853027,14251.1804939412,12.5,912.425442613131,98.6252962073946,918.9172347383958,380.4893097800606,925.8631552035524,921.1975635795974,962.0333987398338,3.700000047683716,0.8954950625946426,
766,True,0.9034343036379503,0.8963828086853027,0.008184519645182964,0.007823887409650121,4.873589717876635,958.8102364930106,11.70370689750196,242.7678267462923,925.6628684168718,12.39905426151117,971.515831288227,908.0174014466231,916.0,600.4640355072257,3.561311189580781,17.47839874132307,15.76540933183096,198.5687941505019,16.39999961853027,14204.23372616807,12.5,912.3564693878834,98.80655508141248,918.7249164173369,380.8274800444449,925.8639171771598,920.8573903877632,961.8321518294772,3.700000047683716,0.8988127986601625,
767,False,0.9061911546277361,0.8944124579429626,0.009808345942433405,0.009808345942433405,4.876098063906404,958.5626872691075,11.7036570481373,242.5972926758456,925.0376216997356,12.39895970212612,973.891055112233,907.9790745323216,916.0,599.9699034988017,3.561278867963939,17.48350101918346,15.70506471156644,199.9510644484167,16.39999961853027,14191.50607340942,12.5,912.1143843140293,100.3347979308247,918.5361000998798,380.7807012241248,925.9299190915575,920.3095018542729,961.6588621799225,3.700000047683716,0.9018961459932804,
768,True,0.9082924616076447,0.9023920893669128,0.013880003664682006,0.013472837892457146,4.878606409936172,958.3151380452043,11.70360719877265,241.032747642125,924.7664004942802,12.39886514274106,974.7521074692993,907.9550360487412,915.8502963599938,601.0092283727708,3.561246546933779,17.48860329704385,15.6060497923438,203.1122874592639,16.39999961853027,14186.77255062055,12.5,911.852904814427,97.57405055747765,918.3935328679729,379.8304330269733,926.0022594636488,919.7512523486096,961.485572530368,3.700000047683716,0.9045691076636043,
769,False,0.9107651108083026,0.9031020402908325,0.008373021441389739,0.008373021441389739,4.881114755965941,958.0675888213012,11.703557349408,241.5129239232473,923.8002188211619,12.39877058335601,974.2461159976541,907.9309975651611,915.1070545616373,601.1813585518893,3.55243861755276,17.49370557490425,15.50703487312116,202.1716297174655,16.39999961853027,14197.05203636005,12.5,911.6146155384416,95.21684285468726,918.2653363286339,379.1649766656993,926.1238621810102,919.193002842946,961.3122828808133,3.690882440198672,0.9071583605888027,
770,False,0.9111353666932618,0.9030652642250061,0.008033326402429264,0.00833905193749369,4.88362310199571,957.8341654728077,11.70350750004335,242.3036298114812,922.9748279825071,12.39867602397096,974.7547602692187,907.9069590815807,915.0,600.2585257301934,3.455939325496591,17.49880785276464,15.41671147983963,200.3293392580007,16.39999961853027,14194.93146682509,12.5,911.4987348453676,96.18541386201375,918.1367855691066,378.7781601956453,926.2558834264798,918.734051262332,961.1389932312588,3.590655014087045,0.908820314988925,
771,False,0.9079367188191769,0.9029689431190491,0.004871454594170821,0.008305082433597644,4.886131448025479,957.7203790369109,11.70345765067869,241.8496334379795,922.9000244140625,12.39858146458591,974.4831076448661,907.8829205980004,915.0,597.510333164309,3.226182974735605,17.50391013062503,15.39999961853027,199.2294798825366,16.39999961853027,14177.97831522278,12.5,911.4006998097732,96.57503251848725,917.9975467512766,378.3780618543677,926.3542172159847,918.6593525257489,960.9657035817041,3.351972970390308,0.9084510682481173,
772,False,0.902233119646639,0.9022392630577087,0.0007358234724100798,0.008271112929701596,4.888639794055247,957.6337535014493,11.70340780131404,241.1321721877504,922.9000244140625,12.39848690520086,976.4815744209051,907.8588821144203,915.0,595.9977942913655,3.176148704634393,17.50901240848543,15.39999961853027,201.1624252412624,16.39999961853027,14165.64093548653,12.5,911.3026647741788,96.26279671189978,917.8533010610996,377.5629873900572,926.1526976499975,918.6229484486405,960.7924139321497,3.299999952316284,0.9058526445176698,
773,False,0.8985137066487291,0.9009422659873962,0.0037255564089796467,0.00823714342580555,4.891148140085016,957.5471279659876,11.70335795194939,239.7618449523289,922.9000244140625,12.39839234581581,976.0467005584745,907.8348436308399,915.0,595.9737127293447,3.176252229548926,17.51411468634582,15.39999961853027,201.0405131483109,16.39999961853027,14204.86696680002,12.5,911.1945752646941,96.04714089589902,917.7090553709226,377.143067572638,925.8803708941545,918.5865443715318,960.6222565406191,3.299999952316284,0.9027857696466872,
774,False,0.8949833798215079,0.8996586203575134,0.005958886165888355,0.008203173921909501,4.893656486114784,957.4605024305259,11.70330810258474,238.3771922519332,922.9000244140625,12.39829778643076,975.2495623151235,907.8106069890846,915.0,598.0531611595263,3.176377134303145,17.51921696420622,15.39999961853027,198.2600343275993,16.39999961853027,14221.26634046706,12.5,911.0131761264308,94.85318912767825,917.5648096807456,376.09952862569,925.6080441383114,918.5501402944234,960.4825645941153,3.299999952316284,0.8995252224509244,
775,False,0.8944493816722102,0.8993430733680725,0.005209238685303208,0.008169204418013453,4.896164832144553,957.3738768950645,11.70325825322008,237.5456516232618,922.8051887422874,12.39820322704571,975.9135755628004,907.6995719866948,915.0,597.9191590992289,3.176502048881402,17.52431924206661,15.39999961853027,198.8799666987091,16.39999961853027,14166.18616069288,12.5,910.8171049297105,95.45826968417062,917.4205639905688,374.9195198242407,925.3256248441933,918.5137362173149,960.3505678129595,3.299999952316284,0.8974040751117122,
776,False,0.8978599062813843,0.8993657827377319,0.001483167086688164,0.008135234914117407,4.898673178174322,957.2872513596028,11.70320840385543,237.6613650315214,922.1390273154639,12.39810866766066,976.8938076878782,907.5169972869475,915.0,597.1142668434509,3.170478289416743,17.529421519927,15.40852219300176,199.8780253496898,16.39999961853027,14152.48085988426,12.5,910.6402667229631,95.8507059606115,917.2763183003917,374.3237896399708,924.9344557044558,918.4773321402065,960.2245383757302,3.293612467527474,0.897594562779634,
777,False,0.9000916446235807,0.8995320200920105,0.0007258618858487775,0.008101265410221358,4.899312204957367,957.2006258241414,11.70315855449078,238.5088228039244,922.0,12.42900232394432,977.6709992562226,907.3344225872003,915.0676993347695,596.9702194414901,3.100704954850861,17.60626435341658,15.5134069481436,202.0130090859204,16.39999961853027,14136.56747015515,12.5,910.6477208787362,97.20823579409338,917.0550396402416,373.534683953469,924.5137229908747,918.4409280630978,960.1659798975983,3.221002615580382,0.8986380703954155,
778,False,0.9003737018803517,0.9005281925201416,0.0008416817883412087,0.008067295906325312,4.897856920978835,957.116122492924,11.70310870512613,239.479885234376,922.0,12.79746706444447,976.4725121434342,907.151847887453,915.794149877877,597.6228833001134,3.080510267652299,18.22492807167085,15.64536809188844,200.2039122019606,16.39999961853027,14232.04017631517,12.5,910.7012110425528,97.64161917778297,916.7474563115368,372.6865813739238,924.0929902772938,918.3795897920718,960.1263797898067,3.200000047683716,0.8993633748851789,
779,False,0.9023524099878415,0.9014796614646912,0.0018242174676998957,0.008033326402429264,4.896399969494436,957.0584935896229,11.70305885576148,240.3460276359051,922.0,12.88206279318127,976.7273137264294,906.969273187706,916.0,598.5121324884636,3.079387417006977,17.98117094229306,15.76622231283146,199.6000061035156,16.39999961853027,14193.85042427611,12.5,910.7547012063694,97.35729155400996,916.4398042664106,372.3755040459369,923.700250666337,918.0596378851351,960.0867796820152,3.200000047683716,0.9006124652588196,
780,False,0.9060075170866883,0.9014453887939453,0.00452785562199709,0.007825882378775174,4.894943018010038,957.0089982875976,11.70300900639682,240.0106003078978,922.0,13.2453086977211,976.2796621086194,906.7866984879587,916.0,597.2912138259671,3.077758611765467,17.88031188623814,15.73849256303154,199.6461882422595,16.39999961853027,14152.90838835822,12.5,910.8081913701863,96.02765574352284,916.1321522212845,372.2696718103568,923.6819915857243,917.6870580693998,960.0471795742236,3.200000047683716,0.9028670079697702,
781,False,0.9052763986399556,0.9014965295791626,0.003831009846010258,0.0076184383551210835,4.893486066525639,956.9595029855718,11.70295915703217,240.2198460338059,922.0,12.74529803399186,976.7125762421394,906.6041237882115,916.0377427199728,595.9813582667371,3.073659182706465,17.91603213178379,15.66422590651347,200.3528662071139,16.39999961853027,14170.29214022332,12.5,910.8616815340029,95.99259361196141,915.8245001761582,372.703696893079,923.7810208331946,917.5406250150157,960.0251455868878,3.200000047683716,0.9038738702477632,
782,False,0.9070001613521878,0.9007247686386108,0.005503631773025153,0.007410994331466993,4.892029115041241,956.9056117595555,11.70290930766752,239.7672371855318,922.0,12.53346658477778,976.3322672384387,906.4215490884642,916.6667060153686,596.1450802517145,3.070634098453035,18.16260736035209,15.5899592499954,201.2256519039869,16.39999961853027,14117.0771642219,12.5,910.9151716978195,97.51984856242946,915.5511522902738,372.379587107952,923.8844408572207,917.4679359522795,960.2662758048211,3.200000047683716,0.9051803186465313,
783,True,0.9089098200810711,0.904014527797699,0.00818505144246029,0.008124361426447879,4.890572163556842,956.7816367224772,11.70285945830286,238.5273077568872,922.0,12.53280641652717,977.4524673569624,906.2389743887172,916.9000244140625,596.6580104382596,3.068293084036112,18.25844195091534,15.51465777582135,201.1337078254527,16.39999961853027,14116.60007353426,12.50249066144232,910.9686618616363,94.81086296348907,915.3561029814764,371.7710141160551,924.0578626272257,917.3952468895432,960.5955805946539,3.200000047683716,0.9067388431135786,
784,False,0.9077131915394567,0.9031927585601807,0.0036986637417577573,0.0036986637417577573,4.889115212072443,956.6333367193095,11.70280960893821,237.8539674207651,922.0,12.53214624827656,978.0,906.0563996889699,916.9000244140625,595.8998703620447,3.062448031352469,18.26167178977207,15.42184138146212,202.5345282143497,16.39999961853027,14175.08959850326,12.57059438747599,911.0221520254529,96.71270930175685,915.1641074814395,371.7332118305177,924.2555808798472,917.3216783907355,960.9151569230464,3.196339089169779,0.9071460143904405,
785,False,0.9053994573651176,0.9027095437049866,0.0022066988049369574,0.0035494672480756773,4.887658260588045,956.4850367161414,11.70275975957356,237.4935803872045,922.0,12.53148608002595,977.9793183061043,905.8617773924274,916.9000244140625,596.2347631113794,2.993700082318161,18.26346030468548,15.32274326575101,203.1201828376552,16.39999961853027,14174.97168523167,12.66777839382879,911.0756421892696,96.89223759510223,914.9721119814028,371.5146234972689,924.4532991324686,917.216096944826,961.0510394732419,3.126955955674457,0.9064161442174867,
786,False,0.9038344656856021,0.9024192690849304,0.0011249219806155342,0.0034002707543935974,4.886201309103646,956.3433456100043,11.70270991020891,236.0718238756647,922.0,12.53082591177534,977.3055177426617,905.6247122924585,916.9000244140625,597.0731248083878,2.968981984784344,18.19356638804111,15.22364515003991,203.8563315454803,16.39999961853027,14185.5020120282,12.76496240018158,911.1291323530862,96.30863451867913,914.8216544724015,371.5891630142996,924.6399821888305,917.094427645605,961.1171613957513,3.103180441009181,0.9053372844211801,
787,False,0.8992391678370518,0.900093138217926,0.0031801012478785973,0.0035430949935940093,4.884744357619248,956.3447534933118,11.70266006084426,235.2692830400874,922.0053320862004,12.53016574352473,976.3353650620738,905.3839495636576,916.9000244140625,597.044429171041,3.030000792802233,18.08480484349823,15.13321465659936,202.259848305146,16.39999961853027,14209.17367800572,12.86036775482476,911.1858035581517,97.78938565555413,914.8398275128723,372.611775432534,924.5877259145025,916.9727583463844,961.1832833182609,3.16889221017798,0.9027889373924725,
788,True,0.8944203516952591,0.8986562490463257,0.005672786522666895,0.00488313741030324,4.883287406134849,956.4042666178327,11.70261021147961,235.2156735627821,922.530406704673,12.52950557527413,975.9763573305463,905.1431868348566,916.9000244140625,596.1516484213051,2.98946485472035,18.07648818755573,15.23032344723022,201.0107178442609,16.39999961853027,14241.56451657097,12.78146763271381,911.3764787589389,96.93419811083045,914.8759306046447,373.1036384289436,924.4445891975007,916.8520997380122,961.2494052407703,3.128407171658249,0.8992917821312095,
789,False,0.8931890933908542,0.8990329504013062,0.005467155655471512,0.005467155655471512,4.881830454650451,956.4637797423533,11.70256036211495,234.3016421592931,922.9000244140625,12.52884540702352,974.7600353986121,904.9024241060555,916.9000244140625,595.7224791374504,2.957965830877213,17.91315083807237,15.40355640278194,199.8118790249809,16.39999961853027,14195.83909161933,12.5873119099149,911.6379496983833,96.09346347924483,914.9120336964172,373.9085708778858,924.4441322024034,916.9126126692665,961.3155271632801,3.097333058770914,0.8967415244403203,
790,True,0.8896586169128166,0.894940197467804,0.009374333488489595,0.008983615705187787,4.880373503166052,956.5232928668742,11.7025105127503,234.0276096903661,922.9000244140625,12.52818523877291,975.8493059707928,904.6616613772545,916.9000244140625,595.5819202085258,2.894191536356937,17.82470934964316,15.57678935833366,200.8296964470655,16.39999961853027,14188.19656138698,12.39320299959611,911.8994206378277,96.39910995305718,914.9481367881899,374.9876301899223,924.5035286726336,917.1067938991549,961.383681443147,3.032397391264201,0.8937816423023986,
791,False,0.8865915958726531,0.8931502103805542,0.008348601595150829,0.008348601595150829,4.878916551681654,956.5855351495138,11.70246066338565,235.3093472099397,922.9000244140625,12.5275250705223,976.9955725368782,904.4400925956559,916.9048945154042,595.2980409206014,2.930103373751363,17.93319405863972,15.74393334885299,203.2062390762623,16.39999961853027,14158.72764015092,12.31836539642031,912.1608915772722,94.12662209657586,914.9842398799625,375.7469961812928,924.5629251428638,917.3009751290435,961.5072731503324,3.071455522652623,0.8907769877992031,
792,False,0.8873523551780663,0.891599714756012,0.005797855202487878,0.008093526955884533,4.877459600197255,956.7291384137686,11.70241081402099,235.1524594927823,923.4237428021208,12.52686490227169,976.4274747212482,904.3853833143721,917.5390796111918,593.2459200219847,3.023457818934402,18.04167876763627,15.72955463145403,202.3239811588373,16.39999961853027,14166.13374498027,12.35366954931929,912.4223625167167,94.61407098224268,915.0203429717349,374.8298624287648,924.6223216130942,917.495156358932,961.6512378872961,3.170499116440544,0.8893458652150262,
793,True,0.8826487247939431,0.8856927156448364,0.00895098996206889,0.008830512288685278,4.876002648712856,956.9106746120997,11.70236096465634,233.464720083398,923.9991543756275,12.52620473402108,977.6885013563755,904.3693523204653,918.0,591.8179323253194,3.113236609873361,18.15016347663282,15.63054457387098,201.6868284680391,16.39999961853027,14137.48508969802,12.38897370221826,912.6838334561611,98.71430935356727,915.0564460635076,374.1261193740071,924.6929414325102,917.8011724231903,961.647856926779,3.265864972418844,0.8865471916151602,
794,False,0.8741565348803415,0.8829096555709839,0.011536180764494919,0.011536180764494919,4.874545697228458,957.0922108104307,11.70231111529169,232.5930118355743,924.0,12.52554456577047,978.9993926626548,904.3533213265582,918.0006073373452,590.7956808105472,3.08088425324635,18.02077506673344,15.53153451628793,202.3491695325886,16.39999961853027,14099.31437842235,12.42427785511724,912.9453043956055,100.3878379133859,915.1045147676607,375.0959701364255,925.1624779647393,918.2377580509828,961.5735933393946,3.233134644225204,0.8813692497312522,
795,True,0.8676655215417683,0.8754101395606995,0.01524413402921554,0.014873338702743478,4.873088745744059,957.2737470087617,11.70226126592704,232.8917294632865,924.0,12.52488439751986,978.4754082101479,904.3372903326512,918.5245917898521,592.1136927602505,3.055114735452663,18.03972347416341,15.43398050676961,200.2706585858613,16.39999961853027,14143.34793220948,12.45958200801621,913.20677533505,99.26444866525524,915.3481199447717,376.6462457467514,925.8307812596495,918.5894629482709,961.4993297520101,3.207289655103325,0.875642587321291,
796,False,0.8656491451440091,0.8778997659683228,0.009760994416690316,0.009760994416690316,4.871631794259661,957.4552832070927,11.70221141656238,235.2191270922162,924.0,12.52422422926925,978.0,904.3212593387443,919.0,593.7446863471862,3.359049585076197,18.2430391801262,15.39999961853027,197.4572535826965,16.39999961853027,14167.1464878296,12.49488616091519,913.4682462744946,96.74866729626005,915.6605265573784,376.745827082484,926.4990845545599,918.8170564511427,961.4267060266051,3.527596004581565,0.8714664194294994,
797,False,0.8690390497926486,0.8781620264053345,0.008860716175674188,0.009670966592588703,4.870174842775262,957.6358671379755,11.70216156719773,237.685445385071,924.0,12.52356406101865,978.4859527279347,904.309378810457,919.0,593.0824065721102,3.583391046000323,17.96815476936217,15.39999961853027,196.1433676143239,16.39999961853027,14181.76481027412,12.53019031381416,913.6291590441342,97.36417568247302,915.9729331699851,376.6277134725656,927.1648184875519,919.0435902801153,961.4328217402362,3.7644240367654,0.8704520439061216,
798,False,0.8722645853925997,0.8798549771308899,0.0058974410127348165,0.00958093876848709,4.868717891290864,957.7645464965514,11.70211171783308,237.4801710186287,924.0,12.52290389276804,978.5330601007174,904.4756711056792,919.0,593.8310432052858,3.616074733230179,18.22556664448677,15.39999961853027,196.1650212193595,16.39999961853027,14177.17233502605,12.56549446671314,913.6879774746278,98.32368763084803,916.2855533164757,376.6354541729585,927.6905060168708,919.2913468197354,961.482304800105,3.799999952316284,0.8712094883806168,
799,False,0.8710817912337105,0.8817110657691956,0.008773185897179347,0.009490910944385478,4.867260939806465,957.8635406939953,11.70206186846843,237.1482157872333,924.0,12.52224372451743,978.0009372751077,904.7366778471657,918.5518439742813,597.2898374438507,3.61489413946179,18.29148397088878,15.39999961853027,196.0217673307294,16.39999961853027,14193.77126498292,12.60079861961211,913.7467944412168,96.83846488994287,916.6130496919357,376.5277737862829,928.1317721894526,919.5814789961771,961.5317878599737,3.799999952316284,0.8711561249133227,
